hurricane_name,date,severity,deaths,location,injuries,damage_billions,duration_days,event_trading_date,event_date_shift_days,spy_prev_5d_return,vix,energy_prev_5d_return,energy_20d_volatility,energy_volume_change,energy_drawdown,energy_beta,utilities_prev_5d_return,utilities_20d_volatility,utilities_volume_change,utilities_drawdown,utilities_beta,financials_prev_5d_return,financials_20d_volatility,financials_volume_change,financials_drawdown,financials_beta,industrials_prev_5d_return,industrials_20d_volatility,industrials_volume_change,industrials_drawdown,industrials_beta,energy_5d_abnormal_return,utilities_5d_abnormal_return,financials_5d_abnormal_return,industrials_5d_abnormal_return
Kyle (2008),2008-09-25,Category 1,0,Nova Scotia; Maine,Not reported,0.03,4,2008-09-25,0,-0.0037615293223249857,35.189998626708984,0.018223039309417377,0.6053381865819084,-0.37468289175873126,-0.10782126176053342,0.8524302952212613,-0.0017698840536789495,0.37297024844623333,-0.5353663805974082,-0.10580110904369744,0.5728766838056555,0.022199806736380223,0.9654618437227661,-0.5360376312094892,-0.09813826682364069,2.493078459472436,-0.023413574445549923,0.3399909709779473,-0.257885450072769,-0.11199452076581795,1.0015593881516773,-0.08184608988702291,0.018682838188897044,0.017336621539783326,-0.03418934550583319
Omar (2008),2008-10-13,Category 4,1,Lesser Antilles,Not reported,0.08,5,2008-10-13,0,-0.15488862834212647,69.94999694824219,-0.2093278462642706,0.8725154084576224,0.9098840886521533,-0.3908770857875865,1.2310372124850308,-0.15679199349440598,0.47058908119964293,0.7846058311500919,-0.2640002237753377,0.7312940005976262,-0.15168562541512876,1.2401250358715248,0.6292221079242857,-0.3252907133088635,1.8920224253827456,-0.13104454412935607,0.3800279798332889,0.4960359313321421,-0.2890366311411574,0.7786549944623866,0.03969971134594996,0.054503513266282666,0.014618568679676036,-0.025974705326584746
Paloma (2008),2008-11-05,Category 4,1,Cayman Islands; Cuba,Not reported,0.4,5,2008-11-05,0,0.0787492612456342,47.72999954223633,0.10159939410605734,1.396704963175954,-0.4288086260462466,0.0,1.3415958825150511,0.057944852739377106,0.8791452677996022,-0.22587498863393007,0.0,0.8384406729573178,0.153039543886059,1.1326622570025753,-0.5238435989388177,-0.04789354622281816,1.2189611672523164,0.09821476928772443,0.8371695741239685,-0.005230464265036372,-0.008825560372191288,0.7996763816693724,-0.011639856655914715,0.046526988494043575,-0.05830362180664794,0.004776393539069557
Boris (2008),2008-06-27,Category 1,0,None reported,Not reported,0.0,6,2008-06-27,0,-0.0254596312536276,23.93000030517578,0.008629689088461179,0.3472096653962691,0.04319690707081847,-0.029728936386771543,0.637851169775843,-0.01475296325532549,0.19940634846803082,0.23610932479418878,-0.03033766400516369,0.6600533188643986,-0.057709543769307925,0.34095475059324865,-0.0014128682563796513,-0.14841662189412286,1.4348238444205033,-0.03342633731580258,0.20057254244079842,0.6284342076848477,-0.10240668268232722,1.007716567455998,-0.03166539238640731,0.02597445508363394,-0.04303155146153759,0.009889334123577731
Elida (2008),2008-08-01,Category 1,0,None reported,Not reported,0.0,6,2008-08-01,0,0.010758845383709525,22.940000534057617,0.007993242275143198,0.42970550413562403,-0.1549837565462615,-0.12367487131580313,0.50291735376623,0.012496550553984687,0.18585291045970617,-0.2013293713894425,-0.06598021254881836,0.3674945595039569,0.03641589979834481,0.85734146256642,-0.36746363936627247,-0.038239759785404726,2.308017346620596,-0.00551236395665422,0.323355135070627,1.0541028792467726,-0.030543405771999876,1.154050322774098,-0.07128387746768283,-0.020578113992714586,-0.011111875341483834,0.017184203498721073
Fausto (2008),2008-08-04,Category 3,0,None reported,Not reported,0.0,6,2008-08-04,0,0.0203818400878224,22.56999969482422,0.003913799746123603,0.4242325372948235,-0.23819118804061068,-0.10124393485180949,0.5042857635094885,-0.01883249755275762,0.20687825497005852,0.44249449884999237,-0.0927151846185692,0.3804982460647029,0.08748152127364284,0.8447886724875291,-0.2957262528827733,-0.038239759785404726,2.3005646664352892,0.0169238652711321,0.32331890244519723,-0.10912049034008209,-0.03139171908350369,1.1524411784141189,-0.0449175055230322,-0.018707051626771554,-0.005670593659946821,0.004089334242554532
Genevieve (2008),2008-08-15,Category 4,0,None reported,Not reported,0.0,9,2008-08-15,0,0.001314029206715528,20.34000015258789,0.016483991718693636,0.4321500147010028,-0.08682921361957285,-0.089015152481009,0.4309990063812986,-0.00941572505075916,0.1994312828477657,-0.3335250783278303,-0.06095338513494242,0.37772089345634563,-0.033272505192531776,0.6650054312165224,-0.43730906914711054,-0.0590066243114179,2.35897209440407,-0.007281150443562701,0.32338278298667855,0.03524995984645707,-0.009776510274857375,1.1826332682504686,0.05794993745943511,0.02835220613781042,-0.02503115375370213,-0.00610298585943192
Hernan (2008),2008-08-30,Category 1,0,None reported,Not reported,0.0,3,2008-09-02,3,0.013934551335017087,20.649999618530273,0.013577805055722258,0.3213858159287913,-0.361579085553434,-0.022521517985834683,0.23062174053086157,0.005607500612424321,0.1205268393645115,-0.5068335742158464,-0.01387801908660613,0.29443447965284236,0.07046428116194825,0.5134615926408125,-0.10023880013579822,-0.04969033486380381,2.5389050297262488,0.013817120255148474,0.2689207655657522,-0.5472863197904114,-0.016200942621432013,1.190491427078976,-0.06620443294774858,-0.018107676638615566,0.014709252969737796,-0.01779783658433376
Marie (2008),2008-09-05,Category 3,0,None reported,Not reported,0.0,9,2008-09-05,0,-0.04731559429955723,24.030000686645508,-0.0839998556735897,0.3789931286763748,0.5389975377110081,-0.10043192869976791,0.29691441537609026,-0.053417470531375355,0.14558020126812513,0.1079598669266224,-0.053417470531375355,0.3087673083582685,-0.01916783817226342,0.4814280972151716,0.21204806058453585,-0.05961430733929041,2.467061544018424,-0.05167111786150824,0.2416473878700881,0.38525416261821,-0.05670401622124632,1.1773868552328348,-0.0059681876682546875,0.017376838075003898,-0.04056116584005198,-0.0030545152259864317
Norbert (2008),2008-10-04,Category 4,8,Baja California Sur; Sonora,Not reported,0.02,8,2008-10-06,2,-0.009337242122447464,45.13999938964844,-0.027493366486278314,0.7912436551769036,0.01722197825319083,-0.18582439976527698,1.089015664568557,-0.018337216193781702,0.4086098067434615,0.06003430531732423,-0.1117275085316719,0.6033498178232539,0.011308550278599006,1.1093947441143797,-0.16699662829778872,-0.16401942465974606,2.2017679925016,-0.08786876249716602,0.3790497056332875,0.28711408875242417,-0.18448827956024416,0.8205332833095335,-0.046885865767568924,-0.02281061853426336,-0.05321188212083949,-0.005839610384819727
Bill (2009),2009-08-15,Category 4,2,Bermuda; Newfoundland; East Coast of the United States,Not reported,0.0,10,2009-08-17,2,-0.0019799991758099322,24.270000457763672,-0.006659897830656902,0.22505675275567164,-0.08851777084480328,-0.023305222928169167,1.281007501210473,0.0020702045904970046,0.17524259159587244,-0.31948532150217057,-0.01759174401927377,0.8118411516015756,-0.003498668476737854,0.2861506260297338,-0.12046854404890595,-0.007665525211740909,1.4262827394067223,-0.0060291313463993745,0.18611528499343605,0.2811644969984617,-0.015525681177755546,1.2687912378944595,0.03319779768152675,-0.00784344720373542,0.01135208836633761,0.008951107360459787
Fred (2009),2009-09-07,Category 3,0,None reported,Not reported,0.0,6,2009-09-08,1,-0.003903888921645504,25.260000228881836,-0.004103621296166815,0.24991978306210239,-0.2828346919042599,-0.03885252684366369,1.2354277618027436,-0.010605321657186861,0.11773483317622808,0.20316856104142866,-0.028552318981802105,0.6875602925070774,-0.03265325987753254,0.361267300578718,-0.3300408050705098,-0.035932240203300436,1.5359931995413876,0.011590666511207548,0.23036656757969337,-0.19497978284664164,-0.007061552840986529,1.1704414155328058,0.014628924806179278,-0.006655017019817633,0.005906508338186622,0.02743974286770956
Ida (2009),2009-11-04,Category 2,7,Nicaragua; East Coast of the United States,Not reported,0.5,7,2009-11-04,0,0.0022991293706198235,28.809999465942383,0.006792627136711804,0.2880964508737346,-0.12551081684199772,-0.057563577958312795,1.305176414510804,-0.013946645841002026,0.14578549499828733,0.08854846135513994,-0.060776833503639605,0.5733848808081123,0.004239750479326343,0.35683724173268755,0.03546063164413926,-0.09663051600537254,1.7299332160852805,0.017599013231986094,0.25426730404723835,0.4968151796614837,-0.04862848937395581,1.1784202951705063,-0.015726283841161814,-0.013318175213238082,0.018674243455488737,0.01330209987582176
Neki (2009),2009-10-18,Category 4,0,None reported,Not reported,0.0,9,2009-10-19,1,0.011237032880405007,21.43000030517578,0.03636704253167089,0.2526528763265578,0.08596004616680997,-0.003041761856061753,1.2977523224677152,0.004737366572259649,0.11815311612707538,0.3104456654509504,0.0,0.5634481798020762,-0.009114570090563157,0.33115939381462817,0.10144152865637412,-0.03242153655307656,1.7418286445236868,0.021132348921143018,0.2289695629713562,-0.2662978215415913,-0.008428023758862091,1.2063314671095482,-0.014263343850505428,-0.009304662276525155,-0.011701913740568837,-0.0059438415282246915
Andres (2009),2009-06-28,Category 2,0,None reported,Not reported,0.0,6,2009-06-29,1,0.028673845075456672,25.93000030517578,0.024385272995953278,0.30747802408726516,-0.49453463002378073,-0.10911114469495553,1.250531428362377,0.012778306585889077,0.2012862247861977,-0.5931599607219176,-0.004390315551043411,0.480594136932772,0.05114642657566515,0.35624875517663657,-0.48415929345156694,-0.04148227071903621,2.36676936275538,0.02376584018693806,0.24236758722994647,-0.0244717742418058,-0.07033298243670005,1.2659690075884023,-0.028969247956957656,0.012687500416019959,-0.013739982949256935,-0.019797016446715054
Carlos (2009),2009-07-11,Category 4,0,None reported,Not reported,0.0,6,2009-07-13,2,-0.020490070752015588,29.020000457763672,-0.02232421145002783,0.2817815396938993,0.051063945203535965,-0.16093729967528547,1.351336005560803,-0.02500045384157623,0.21087471084271509,-0.20004786441317146,-0.04743376858951753,0.591545177629256,-0.03310063706351696,0.3468492554803534,-0.21138777090508387,-0.10670654093034271,2.0913900354485073,-0.030416431034028468,0.27126475280516676,0.13857118554238945,-0.1157936766200689,1.2921584815403908,0.03083176946324917,-0.024782495729988252,-0.019417676506510606,0.018525538711291256
Felicia (2009),2009-08-03,Category 4,0,Hawaiian Islands,Not reported,0.0,10,2009-08-03,0,0.004677089903594833,25.920000076293945,-0.014408315232776858,0.2510931445328258,-0.20035868522849332,-0.014408315232776858,1.3263551826519273,-0.018650244350610357,0.20057243300644692,-0.13971701047792962,-0.02097453952395667,0.7936659468763422,0.030903684445993562,0.33181055575965007,0.0663224591566407,0.0,1.6540877855688971,0.014443580950821433,0.2390566538809024,-0.042970239500299656,0.0,1.312175560938149,-0.02223274050545021,-0.014028403863299288,0.06573802462138567,0.014196561458037271
Guillermo (2009),2009-08-12,Category 4,0,None reported,Not reported,0.0,10,2009-08-12,0,-0.006772300623996252,25.989999771118164,-0.01948935189874168,0.22095118783189294,0.07908705160256568,-0.031009384155153974,1.2770796161733087,0.013985614570170446,0.17670192253688277,-0.4817417630432954,-0.018944839002013825,0.8368553791296885,-0.022726751514164922,0.2803071548255442,0.0018161373045084694,-0.04111498949637182,1.4034571605815407,0.006972427044561691,0.19194170208927855,0.19089326624833314,-0.02269145235323533,1.2766881972447393,0.0010572337654266573,0.0004404561252951966,-0.0009253329546138334,-0.01648618644317401
Jimena (2009),2009-08-28,Category 4,0,Baja California Sur,Not reported,0.01,8,2009-08-28,0,0.004176098156358998,24.68000030517578,-0.001146305326792052,0.2444930910172432,0.05199923902716597,-0.01376784592684166,1.2626519773996914,-0.005720187256515574,0.13047745072450204,0.024615689942382613,-0.007390276430160658,0.7136334394199136,0.012371156675245354,0.3341894503108711,-0.32834794445612137,0.0,1.496113764802217,0.006323809649986245,0.23319515954168996,-0.22263553060262875,-0.0011771138171875473,1.175765165950331,-0.010612235626140665,-0.006227479221625698,-0.02316404175705311,0.012373123888335225
Linda (2009),2009-09-06,Category 3,0,None reported,Not reported,0.0,7,2009-09-08,2,-0.003903888921645504,25.260000228881836,-0.004103621296166815,0.24991978306210239,-0.2828346919042599,-0.03885252684366369,1.2354277618027436,-0.010605321657186861,0.11773483317622808,0.20316856104142866,-0.028552318981802105,0.6875602925070774,-0.03265325987753254,0.361267300578718,-0.3300408050705098,-0.035932240203300436,1.5359931995413876,0.011590666511207548,0.23036656757969337,-0.19497978284664164,-0.007061552840986529,1.1704414155328058,0.014628924806179278,-0.006655017019817633,0.005906508338186622,0.02743974286770956
Rick (2009),2009-10-15,Category 5,0,Baja California Sur; Sinaloa,Not reported,0.01,7,2009-10-15,0,0.025326053696065776,22.860000610351562,0.03113312730600204,0.2481007725864738,0.12324110342324124,0.0,1.305609637521481,0.009975993909966396,0.1163744019865295,0.4370750520362827,-0.010781737481532883,0.6286023021848122,0.04103166217158649,0.31773157396685975,0.29305918912375084,0.0,1.689234012711387,0.030589330564265715,0.22958165614825016,0.4735015177579651,0.0,1.1891093586376624,0.008195996710487652,0.014616076104044584,-0.013855436156591683,0.00016107929431263823
Alex (2010),2010-06-25,Category 2,51,Belize; Yucatan Peninsula; Northeastern Mexico; Texas,Not reported,1.5,7,2010-06-25,0,-0.03857515204170292,29.739999771118164,-0.05880256630448555,0.39555096025705133,-0.3044417225836745,-0.05880256630448555,1.2326600259532303,-0.04554568979227902,0.23921183492341078,0.0011550594777998135,-0.04554568979227902,0.7220925632190771,-0.03910985177319215,0.30499630270060674,0.4786583339491628,-0.048637368264302205,1.3120508255632606,-0.04333321954844849,0.3268529099843691,-0.2354945523176526,-0.044925157620219536,1.2036690342922423,-0.0066863512768118305,0.02898437812130983,-0.02393925462670965,-0.013480945500338737
Danielle (2010),2010-08-21,Category 4,0,None reported,Not reported,0.0,9,2010-08-23,2,-0.006743180164071383,25.489999771118164,-0.02156027400560534,0.21122260055795672,-0.146501343820572,-0.07316668218818345,1.2498842674391941,-0.007491827682064689,0.15795793005681627,-0.0335274280174388,-0.025895238454123337,0.787406800685253,-0.01425524105330922,0.19790574360491361,-0.043481369543533654,-0.08289147802507879,1.2436804313940621,-0.005794565122878126,0.1987696149365019,-0.17147489942288519,-0.05963906256580365,1.221316144632263,0.00023312766179706124,0.016896937271676404,-0.004936729372396087,-0.002167692302087909
Earl (2010),2010-08-25,Category 4,4,Leeward Islands; North Carolina; Atlantic Canada,Not reported,0.03,11,2010-08-25,0,-0.03880122080755333,27.459999084472656,-0.04300833137524995,0.21703424723590323,0.04611588983517012,-0.0871955784884686,1.1989987158894597,-0.003567948546527422,0.1491319977267828,0.6202964618600961,-0.017902874409046143,0.7613552439990815,-0.048591807170693224,0.20167646045355128,0.39876552772298446,-0.10411143150947766,1.2350247798461096,-0.056742002619005305,0.21090712796587222,0.7516595303697222,-0.08897481652329164,1.2260921669730296,0.012708168965609001,0.001620320307381462,0.015327132744492378,0.015206983869866741
Igor (2010),2010-09-08,Category 4,4,Bermuda; Newfoundland,Not reported,0.2,13,2010-09-08,0,0.04111684104057822,23.799999237060547,0.04277367811293198,0.25661075797324495,-0.18515928396595338,-0.03645535198596017,1.1455057106661135,0.021096827722758782,0.16524004397114495,-0.4327895088872924,-0.005060300429631459,0.7449643353237034,0.04645991701355934,0.284883956007246,-0.24965622668980114,-0.03665980594817808,1.2777479579944633,0.05888678472253828,0.2765346212531117,-0.16158771687476214,-0.03084367047153347,1.2087314085862457,-0.009140429286952134,-0.02354363202336951,0.005823763607658128,-0.009262158248176222
Julia (2010),2010-09-12,Category 4,0,None reported,Not reported,0.0,8,2010-09-13,1,0.005320788374732155,21.989999771118164,0.0059040068561655445,0.2366038653219286,-0.43886616286053914,0.0,1.139100260055524,-0.005692356392095421,0.15205333221450684,-0.24622945386501394,-0.005692356392095421,0.7292902735626872,0.0006893828465808216,0.2578693821916944,-0.4684393916276658,0.0,1.2933167466283206,0.008961125947697601,0.2419592783000159,-0.3607707009127584,0.0,1.201621673617676,-0.01697032016632316,-0.01767139301383014,-0.013020063844455976,0.0015130526861166782
Karl (2010),2010-09-14,Category 3,22,Yucatan Peninsula; Veracruz,Not reported,3.9,4,2010-09-14,0,0.028091778070498563,21.209999084472656,0.02940596903487025,0.2378112873103037,-0.3057203409965691,0.0,1.1333252370463374,0.0028613342378527307,0.15216914804486226,-0.40090312702888653,-0.0022134454026518924,0.7228884502908304,0.045807393209641445,0.2666344310796868,0.04251031751121914,0.0,1.301466893141052,0.02847540339302146,0.24314803353304854,-0.23234772237929513,0.0,1.1968076802232923,-0.01134230331794539,-0.020111500482162592,-0.012251021629574366,0.007901857691683167
Lisa (2010),2010-09-20,Category 1,0,None reported,Not reported,0.0,7,2010-09-20,0,0.0033025055731692454,22.010000228881836,-0.014960756937696051,0.21474512628754977,0.10010420135733855,-0.014960756937696051,1.1069101361203921,-0.012156446824011291,0.13901803543457367,0.37779833525886874,-0.014342984595328012,0.698770074463931,-0.013287191246363683,0.2529110440852185,-0.12665851872855471,-0.013287191246363683,1.3243153619805235,0.005095949825522972,0.22022746947411523,-0.039617606354516166,0.0,1.1918681904156454,0.004219251387657552,0.00779200985713735,-0.030075469356504514,0.0020419888863534297
